RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
2329,1743,74,0,2500,270,1000,500,55000,55000,227000,
2330,1740,74,0,2500,270,1000,500,55000,55000,226000,
2331,1741,74,0,2500,270,1000,500,55000,55000,226000,
2332,1743,74,0,2500,270,1000,500,55000,55000,224000,
2331,1742,74,0,2500,270,1000,500,55000,55000,224000,
2332,1741,74,0,2500,270,1000,500,55000,55000,224000,
2332,1740,74,0,2500,270,1000,500,55000,55000,223000,
2332,1738,74,0,2500,270,1000,500,55000,55000,223000,
2332,1738,74,0,2500,270,1000,500,55000,55000,223000,
2333,1739,74,0,2500,270,1000,500,55000,55000,223000,
2332,1739,74,0,2500,270,1000,500,55000,55000,223000,
2333,1740,74,0,2500,270,1000,500,55000,55000,222000,
2334,1741,74,0,2500,270,1000,500,55000,55000,222000,
2333,1740,74,0,2500,270,1000,500,55000,55000,222000,
2334,1740,74,0,2500,270,1000,500,55000,55000,222000,
2336,1738,74,0,2500,270,1000,500,55000,55000,222000,
2337,1738,74,0,2500,270,1000,500,55000,55000,218000,
2337,1739,74,0,2500,270,1000,500,55000,55000,218000,
2337,1740,74,0,2500,270,1000,500,55000,55000,218000,
2337,1739,74,0,2500,270,1000,500,55000,55000,218000,
2336,1740,74,0,2500,270,1000,500,55000,55000,218000,
2337,1739,74,0,2500,270,1000,500,55000,55000,218000,
2337,1739,74,0,2500,270,1000,500,55000,55000,218000,
2338,1737,74,0,2500,270,1000,500,55000,55000,218000,
2340,1737,74,0,2500,270,1000,500,55000,55000,217000,
2340,1736,74,0,2500,270,1000,500,55000,55000,217000,
2353,1738,74,0,2500,270,1000,500,55000,55000,202000,
2353,1737,74,0,2500,270,1000,500,55000,55000,202000,
2340,1736,74,0,2500,270,1000,500,55000,55000,215000,
2341,1735,74,0,2500,270,1000,500,55000,55000,215000,
2341,1738,74,0,2500,270,1000,500,55000,55000,215000,
2341,1737,74,0,2500,270,1000,500,55000,55000,214000,
2342,1737,74,0,2500,270,1000,500,55000,55000,214000,
2343,1738,74,0,2500,270,1000,500,55000,55000,214000,
2343,1737,74,0,2500,270,1000,500,55000,55000,212000,
2343,1739,74,0,2500,270,1000,500,55000,55000,212000,
2344,1737,74,0,2500,270,1000,500,55000,55000,211000,
2345,1736,74,0,2500,270,1000,500,55000,55000,211000,
2344,1734,74,0,2500,270,1000,500,55000,55000,211000,
2345,1735,74,0,2500,270,1000,500,55000,55000,211000,
2345,1736,74,0,2500,270,1000,500,55000,55000,211000,
2346,1736,74,0,2500,270,1000,500,55000,55000,209000,
2346,1736,74,0,2500,270,1000,500,55000,55000,209000,
2346,1736,74,0,2500,270,1000,500,55000,55000,209000,
2347,1735,74,0,2500,270,1000,500,55000,55000,209000,
2347,1734,74,0,2500,270,1000,500,55000,55000,209000,
2348,1734,74,0,2500,270,1000,500,55000,55000,207000,
2348,1735,74,0,2500,270,1000,500,55000,55000,207000,
2348,1735,74,0,2500,270,1000,500,55000,55000,207000,
2348,1734,74,0,2500,270,1000,500,55000,55000,207000,
2349,1734,74,0,2500,270,1000,500,55000,55000,207000,
2349,1734,74,0,2500,270,1000,500,55000,55000,207000,
2350,1733,74,0,2500,270,1000,500,55000,55000,206000,
2350,1733,74,0,2500,270,1000,500,55000,55000,206000,
2350,1734,74,0,2500,270,1000,500,55000,55000,205000,
2350,1734,74,0,2500,270,1000,500,55000,55000,205000,
2350,1733,74,0,2500,270,1000,500,55000,55000,205000,
2351,1733,74,0,2500,270,1000,500,55000,55000,205000,
2350,1732,74,0,2500,270,1000,500,55000,55000,205000,
2351,1730,74,0,2500,270,1000,500,55000,55000,204000,
2352,1730,74,0,2500,270,1000,500,55000,55000,204000,
2353,1731,74,0,2500,270,1000,500,55000,55000,204000,
2352,1733,74,0,2500,270,1000,500,55000,55000,202000,
2353,1733,74,0,2500,270,1000,500,55000,55000,202000,
2353,1733,74,0,2500,270,1000,500,55000,55000,202000,
2354,1733,74,0,2500,270,1000,500,55000,55000,202000,
2355,1732,74,0,2500,270,1000,500,55000,55000,202000,
2355,1732,74,0,2500,270,1000,500,55000,55000,201000,
2355,1732,74,0,2500,270,1000,500,55000,55000,201000,
2355,1732,74,0,2500,270,1000,500,55000,55000,200000,
2356,1732,74,0,2500,270,1000,500,55000,55000,200000,
2356,1731,74,0,2500,270,1000,500,55000,55000,200000,
2356,1730,74,0,2500,270,1000,500,55000,55000,199000,
2357,1730,74,0,2500,270,1000,500,55000,55000,199000,
2357,1730,74,0,2500,270,1000,500,55000,55000,199000,
2358,1732,74,0,2500,270,1000,500,55000,55000,198000,
2358,1730,74,0,2500,270,1000,500,55000,55000,198000,
2358,1728,74,0,2500,270,1000,500,55000,55000,197000,
2358,1729,74,0,2500,270,1000,500,55000,55000,197000,
2359,1728,74,0,2500,270,1000,500,55000,55000,196000,
2359,1729,74,0,2500,270,1000,500,55000,55000,196000,
2359,1730,74,0,2500,270,1000,500,55000,55000,196000,
2359,1730,74,0,2500,270,1000,500,55000,55000,196000,
2360,1729,74,0,2500,270,1000,500,55000,55000,196000,
2360,1727,74,0,2500,270,1000,500,55000,55000,196000,
2361,1729,74,0,2500,270,1000,500,55000,55000,195000,
2361,1729,74,0,2500,270,1000,500,55000,55000,195000,
2361,1729,74,0,2500,270,1000,500,55000,55000,194000,
2361,1729,74,0,2500,270,1000,500,55000,55000,194000,
2361,1729,74,0,2500,270,1000,500,55000,55000,194000,
2362,1728,74,0,2500,270,1000,500,55000,55000,194000,
2363,1728,74,0,2500,270,1000,500,55000,55000,194000,
2363,1729,74,0,2500,270,1000,500,55000,55000,192000,
2363,1729,74,0,2500,270,1000,500,55000,55000,192000,
2364,1728,74,0,2500,270,1000,500,55000,55000,192000,
2365,1725,74,0,2500,270,1000,500,55000,55000,191000,
2366,1725,74,0,2500,270,1000,500,55000,55000,191000,
2365,1726,74,0,2500,270,1000,500,55000,55000,190000,
2364,1728,74,0,2500,270,1000,500,55000,55000,190000,
2364,1728,74,0,2500,270,1000,500,55000,55000,190000,
2365,1729,74,0,2500,270,1000,500,55000,55000,190000,
2366,1729,74,0,2500,270,1000,500,55000,55000,190000,
2365,1729,74,0,2500,270,1000,500,55000,55000,190000,
2366,1727,74,0,2500,270,1000,500,55000,55000,190000,
2367,1726,74,0,2500,270,1000,500,55000,55000,190000,
2368,1725,74,0,2500,270,1000,500,55000,55000,188000,
2368,1723,74,0,2500,270,1000,500,55000,55000,188000,
2368,1725,74,0,2500,270,1000,500,55000,55000,188000,
2368,1725,74,0,2500,270,1000,500,55000,55000,187000,
2368,1727,74,0,2500,270,1000,500,55000,55000,187000,
2369,1727,74,0,2500,270,1000,500,55000,55000,186000,
2369,1726,74,0,2500,270,1000,500,55000,55000,186000,
2369,1726,74,0,2500,270,1000,500,55000,55000,186000,
2369,1724,74,0,2500,270,1000,500,55000,55000,186000,
2370,1724,74,0,2500,270,1000,500,55000,55000,186000,
2371,1724,74,0,2500,270,1000,500,55000,55000,184000,
2372,1724,74,0,2500,270,1000,500,55000,55000,184000,
2371,1723,74,0,2500,270,1000,500,55000,55000,184000,
2371,1724,74,0,2500,270,1000,500,55000,55000,184000,
2371,1725,74,0,2500,270,1000,500,55000,55000,184000,
2372,1725,74,0,2500,270,1000,500,55000,55000,183000,
2372,1725,74,0,2500,270,1000,500,55000,55000,183000,
2373,1723,74,0,2500,270,1000,500,55000,55000,183000,
2373,1724,74,0,2500,270,1000,500,55000,55000,182000,
2373,1740,74,0,2500,270,1000,500,55000,55000,182000,
2373,1740,74,0,2500,270,1000,500,55000,55000,182000,
2374,1739,74,0,2500,270,1000,500,55000,55000,182000,
2374,1724,74,0,2500,270,1000,500,55000,55000,182000,
2374,1724,74,0,2500,270,1000,500,55000,55000,181000,
2375,1723,74,0,2500,270,1000,500,55000,55000,181000,
2375,1723,74,0,2500,270,1000,500,55000,55000,181000,
2375,1723,74,0,2500,270,1000,500,55000,55000,180000,
2376,1724,74,0,2500,270,1000,500,55000,55000,180000,
2376,1724,74,0,2500,270,1000,500,55000,55000,179000,
2377,1723,74,0,2500,270,1000,500,55000,55000,179000,
2378,1724,74,0,2500,270,1000,500,55000,55000,179000,
2378,1724,74,0,2500,270,1000,500,55000,55000,177000,
2377,1724,74,0,2500,270,1000,500,55000,55000,177000,
2377,1722,74,0,2500,270,1000,500,55000,55000,178000,
2377,1722,74,0,2500,270,1000,500,55000,55000,178000,
2378,1722,74,0,2500,270,1000,500,55000,55000,178000,
2378,1724,74,0,2500,270,1000,500,55000,55000,177000,
2379,1723,74,0,2500,270,1000,500,55000,55000,177000,
2379,1724,74,0,2500,270,1000,500,55000,55000,176000,
2380,1722,74,0,2500,270,1000,500,55000,55000,176000,
2379,1723,74,0,2500,270,1000,500,55000,55000,176000,
2379,1721,74,0,2500,270,1000,500,55000,55000,176000,
2380,1719,74,0,2500,270,1000,500,55000,55000,176000,
2380,1722,74,0,2500,270,1000,500,55000,55000,175000,
2381,1723,74,0,2500,270,1000,500,55000,55000,175000,
2381,1723,74,0,2500,270,1000,500,55000,55000,175000,
2381,1721,74,0,2500,270,1000,500,55000,55000,174000,
2381,1720,74,0,2500,270,1000,500,55000,55000,174000,
2381,1720,74,0,2500,270,1000,500,55000,55000,174000,
2382,1738,74,0,2500,270,1000,500,55000,55000,174000,
2382,1740,74,0,2500,270,1000,500,55000,55000,174000,
2382,1722,74,0,2500,270,1000,500,55000,55000,172000,
2382,1722,74,0,2500,270,1000,500,55000,55000,172000,
2382,1719,74,0,2500,270,1000,500,55000,55000,172000,
2382,1720,74,0,2500,270,1000,500,55000,55000,173000,
2383,1722,74,0,2500,270,1000,500,55000,55000,173000,
2383,1721,74,0,2500,270,1000,500,55000,55000,172000,
2384,1719,74,0,2500,270,1000,500,55000,55000,172000,
2384,1718,74,0,2500,270,1000,500,55000,55000,172000,
2385,1720,74,0,2500,270,1000,500,55000,55000,170000,
2385,1720,74,0,2500,270,1000,500,55000,55000,170000,
2386,1718,74,0,2500,270,1000,500,55000,55000,169000,
2385,1717,74,0,2500,270,1000,500,55000,55000,169000,
2386,1718,74,0,2500,270,1000,500,55000,55000,169000,
2386,1720,74,0,2500,270,1000,500,55000,55000,169000,
2387,1720,74,0,2500,270,1000,500,55000,55000,169000,
2387,1719,74,0,2500,270,1000,500,55000,55000,168000,
2387,1720,74,0,2500,270,1000,500,55000,55000,168000,
2388,1721,74,0,2500,270,1000,500,55000,55000,168000,
2389,1721,74,0,2500,270,1000,500,55000,55000,167000,
2389,1718,74,0,2500,270,1000,500,55000,55000,167000,
2389,1719,74,0,2500,270,1000,500,55000,55000,167000,
2390,1717,74,0,2500,270,1000,500,55000,55000,166000,
2390,1718,74,0,2500,270,1000,500,55000,55000,166000,
2389,1717,74,0,2500,270,1000,500,55000,55000,166000,
2389,1718,74,0,2500,270,1000,500,55000,55000,166000,
2390,1718,74,0,2500,270,1000,500,55000,55000,166000,
2390,1718,74,0,2500,270,1000,500,55000,55000,165000,
2391,1716,74,0,2500,270,1000,500,55000,55000,165000,
2391,1716,74,0,2500,270,1000,500,55000,55000,164000,
2390,1718,74,0,2500,270,1000,500,55000,55000,164000,
2390,1720,74,0,2500,270,1000,500,55000,55000,164000,
2391,1720,74,0,2500,270,1000,500,55000,55000,165000,
2391,1718,74,0,2500,270,1000,500,55000,55000,165000,
2391,1717,74,0,2500,270,1000,500,55000,55000,164000,
2391,1718,74,0,2500,270,1000,500,55000,55000,164000,
2392,1717,74,0,2500,270,1000,500,55000,55000,164000,
2392,1717,74,0,2500,270,1000,500,55000,55000,163000,
2393,1717,74,0,2500,270,1000,500,55000,55000,163000,
2393,1718,74,0,2500,270,1000,500,55000,55000,162000,
2393,1717,74,0,2500,270,1000,500,55000,55000,162000,
2393,1715,74,0,2500,270,1000,500,55000,55000,162000,
2394,1713,74,0,2500,270,1000,500,55000,55000,162000,
2393,1712,74,0,2500,270,1000,500,55000,55000,162000,
2394,1716,74,0,2500,270,1000,500,55000,55000,162000,
2394,1717,74,0,2500,270,1000,500,55000,55000,161000,
2395,1719,74,0,2500,270,1000,500,55000,55000,161000,
2394,1718,74,0,2500,270,1000,500,55000,55000,161000,
2395,1716,74,0,2500,270,1000,500,55000,55000,161000,
2395,1716,74,0,2500,270,1000,500,55000,55000,161000,
2396,1715,74,0,2500,270,1000,500,55000,55000,160000,
2396,1714,74,0,2500,270,1000,500,55000,55000,160000,
2397,1713,74,0,2500,270,1000,500,55000,55000,159000,
2396,1716,74,0,2500,270,1000,500,55000,55000,159000,
2397,1715,74,0,2500,270,1000,500,55000,55000,159000,
2397,1715,74,0,2500,270,1000,500,55000,55000,158000,
2397,1714,74,0,2500,270,1000,500,55000,55000,158000,
2397,1715,74,0,2500,270,1000,500,55000,55000,158000,
2397,1715,74,0,2500,270,1000,500,55000,55000,158000,
2397,1714,74,0,2500,270,1000,500,55000,55000,158000,
2398,1715,74,0,2500,270,1000,500,55000,55000,158000,
2399,1714,74,0,2500,270,1000,500,55000,55000,158000,
2398,1714,74,0,2500,270,1000,500,55000,55000,157000,
2399,1713,74,0,2500,270,1000,500,55000,55000,157000,
2399,1713,74,0,2500,270,1000,500,55000,55000,157000,
2398,1715,74,0,2500,270,1000,500,55000,55000,156000,
2399,1715,74,0,2500,270,1000,500,55000,55000,156000,
2398,1716,74,0,2500,270,1000,500,55000,55000,157000,
2398,1715,74,0,2500,270,1000,500,55000,55000,157000,
2400,1715,74,0,2500,270,1000,500,55000,55000,157000,
2401,1716,74,0,2500,270,1000,500,55000,55000,155000,
2400,1716,74,0,2500,270,1000,500,55000,55000,155000,
2400,1714,74,0,2500,270,1000,500,55000,55000,155000,
2400,1713,74,0,2500,270,1000,500,55000,55000,155000,
2400,1713,74,0,2500,270,1000,500,55000,55000,155000,
2401,1711,74,0,2500,270,1000,500,55000,55000,155000,
2401,1712,74,0,2500,270,1000,500,55000,55000,155000,
2402,1714,74,0,2500,270,1000,500,55000,55000,155000,
2402,1715,74,0,2500,270,1000,500,55000,55000,153000,
2402,1714,74,0,2500,270,1000,500,55000,55000,153000,
2401,1713,74,0,2500,270,1000,500,55000,55000,154000,
2402,1713,74,0,2500,270,1000,500,55000,55000,154000,
2403,1712,74,0,2500,270,1000,500,55000,55000,154000,
2403,1712,74,0,2500,270,1000,500,55000,55000,152000,
2403,1712,74,0,2500,270,1000,500,55000,55000,152000,
2403,1710,74,0,2500,270,1000,500,55000,55000,152000,
2403,1711,74,0,2500,270,1000,500,55000,55000,152000,
2404,1712,74,0,2500,270,1000,500,55000,55000,152000,
2404,1713,74,0,2500,270,1000,500,55000,55000,151000,
2405,1712,74,0,2500,270,1000,500,55000,55000,151000,
2405,1710,74,0,2500,270,1000,500,55000,55000,150000,
2405,1710,74,0,2500,270,1000,500,55000,55000,150000,
2405,1709,74,0,2500,270,1000,500,55000,55000,150000,
2405,1709,74,0,2500,270,1000,500,55000,55000,150000,
2405,1711,74,0,2500,270,1000,500,55000,55000,150000,
2405,1710,74,0,2500,270,1000,500,55000,55000,150000,
2406,1710,74,0,2500,270,1000,500,55000,55000,150000,
2406,1710,74,0,2500,270,1000,500,55000,55000,150000,
2406,1711,74,0,2500,270,1000,500,55000,55000,149000,
2406,1712,74,0,2500,270,1000,500,55000,55000,149000,
2406,1712,74,0,2500,270,1000,500,55000,55000,149000,
2406,1713,74,0,2500,270,1000,500,55000,55000,149000,
2407,1712,74,0,2500,270,1000,500,55000,55000,149000,
2407,1712,74,0,2500,270,1000,500,55000,55000,148000,
2407,1714,74,0,2500,270,1000,500,55000,55000,148000,
2407,1713,74,0,2500,270,1000,500,55000,55000,148000,
2408,1713,74,0,2500,270,1000,500,55000,55000,148000,
2409,1711,74,0,2500,270,1000,500,55000,55000,148000,
2410,1710,74,0,2500,270,1000,500,55000,55000,145000,
2409,1709,74,0,2500,270,1000,500,55000,55000,145000,
2408,1710,74,0,2500,270,1000,500,55000,55000,145000,
2408,1711,74,0,2500,270,1000,500,55000,55000,147000,
2408,1712,74,0,2500,270,1000,500,55000,55000,147000,
2409,1712,74,0,2500,270,1000,500,55000,55000,146000,
2409,1711,74,0,2500,270,1000,500,55000,55000,146000,
2409,1712,74,0,2500,270,1000,500,55000,55000,146000,
2410,1712,74,0,2500,270,1000,500,55000,55000,145000,
2410,1710,74,0,2500,270,1000,500,55000,55000,145000,
2410,1709,74,0,2500,270,1000,500,55000,55000,145000,
2411,1710,74,0,2500,270,1000,500,55000,55000,145000,
2411,1710,74,0,2500,270,1000,500,55000,55000,145000,
2411,1712,74,0,2500,270,1000,500,55000,55000,144000,
2411,1711,74,0,2500,270,1000,500,55000,55000,144000,
2412,1712,74,0,2500,270,1000,500,55000,55000,143000,
2412,1710,74,0,2500,270,1000,500,55000,55000,143000,
2411,1709,74,0,2500,270,1000,500,55000,55000,143000,
2411,1709,74,0,2500,270,1000,500,55000,55000,144000,
2411,1708,74,0,2500,270,1000,500,55000,55000,144000,
2412,1709,74,0,2500,270,1000,500,55000,55000,144000,
2412,1710,74,0,2500,270,1000,500,55000,55000,143000,
2413,1711,74,0,2500,270,1000,500,55000,55000,143000,
2413,1710,74,0,2500,270,1000,500,55000,55000,142000,
2413,1708,74,0,2500,270,1000,500,55000,55000,142000,
2414,1709,74,0,2500,270,1000,500,55000,55000,142000,
2414,1709,74,0,2500,270,1000,500,55000,55000,141000,
2414,1708,74,0,2500,270,1000,500,55000,55000,141000,
2414,1708,74,0,2500,270,1000,500,55000,55000,141000,
2414,1707,74,0,2500,270,1000,500,55000,55000,141000,
2414,1708,74,0,2500,270,1000,500,55000,55000,141000,
2414,1707,74,0,2500,270,1000,500,55000,55000,141000,
2414,1709,74,0,2500,270,1000,500,55000,55000,141000,
2415,1709,74,0,2500,270,1000,500,55000,55000,141000,
2414,1709,74,0,2500,270,1000,500,55000,55000,141000,
2413,1709,74,0,2500,270,1000,500,55000,55000,141000,
2415,1710,74,0,2500,270,1000,500,55000,55000,141000,
2415,1709,74,0,2500,270,1000,500,55000,55000,141000,
2416,1708,74,0,2500,270,1000,500,55000,55000,139000,
2416,1709,74,0,2500,270,1000,500,55000,55000,139000,
2416,1709,74,0,2500,270,1000,500,55000,55000,139000,
2417,1709,74,0,2500,270,1000,500,55000,55000,139000,
2418,1708,74,0,2500,270,1000,500,55000,55000,139000,
2418,1709,74,0,2500,270,1000,500,55000,55000,137000,
2418,1709,74,0,2500,270,1000,500,55000,55000,137000,
2418,1707,74,0,2500,270,1000,500,55000,55000,137000,
2417,1707,74,0,2500,270,1000,500,55000,55000,137000,
2418,1706,74,0,2500,270,1000,500,55000,55000,137000,
2418,1708,74,0,2500,270,1000,500,55000,55000,137000,
2419,1708,74,0,2500,270,1000,500,55000,55000,137000,
2419,1708,74,0,2500,270,1000,500,55000,55000,137000,
2419,1708,74,0,2500,270,1000,500,55000,55000,136000,
2419,1708,74,0,2500,270,1000,500,55000,55000,136000,
2419,1709,74,0,2500,270,1000,500,55000,55000,136000,
2419,1708,74,0,2500,270,1000,500,55000,55000,136000,
2419,1706,74,0,2500,270,1000,500,55000,55000,136000,
2420,1705,74,0,2500,270,1000,500,55000,55000,135000,
2420,1705,74,0,2500,270,1000,500,55000,55000,135000,
2419,1705,74,0,2500,270,1000,500,55000,55000,135000,
2420,1706,74,0,2500,270,1000,500,55000,55000,135000,
2420,1707,74,0,2500,270,1000,500,55000,55000,135000,
2420,1707,74,0,2500,270,1000,500,55000,55000,135000,
2420,1708,74,0,2500,270,1000,500,55000,55000,135000,
2420,1707,74,0,2500,270,1000,500,55000,55000,135000,
2421,1708,74,0,2500,270,1000,500,55000,55000,135000,
2422,1707,74,0,2500,270,1000,500,55000,55000,135000,
2422,1706,74,0,2500,270,1000,500,55000,55000,133000,
2422,1705,74,0,2500,270,1000,500,55000,55000,133000,
2422,1708,74,0,2500,270,1000,500,55000,55000,133000,
2421,1709,74,0,2500,270,1000,500,55000,55000,133000,
2421,1709,74,0,2500,270,1000,500,55000,55000,133000,
2421,1707,74,0,2500,270,1000,500,55000,55000,134000,
2421,1706,74,0,2500,270,1000,500,55000,55000,134000,
2422,1707,74,0,2500,270,1000,500,55000,55000,134000,
2422,1706,74,0,2500,270,1000,500,55000,55000,133000,
2423,1705,74,0,2500,270,1000,500,55000,55000,133000,
2424,1704,74,0,2500,270,1000,500,55000,55000,133000,
2424,1705,74,0,2500,270,1000,500,55000,55000,131000,
2424,1703,74,0,2500,270,1000,500,55000,55000,131000,
2424,1704,74,0,2500,270,1000,500,55000,55000,131000,
2423,1705,74,0,2500,270,1000,500,55000,55000,131000,
2423,1704,74,0,2500,270,1000,500,55000,55000,131000,
2423,1703,74,0,2500,270,1000,500,55000,55000,132000,
2425,1704,74,0,2500,270,1000,500,55000,55000,132000,
2425,1704,74,0,2500,270,1000,500,55000,55000,131000,
2425,1704,74,0,2500,270,1000,500,55000,55000,131000,
2425,1705,74,0,2500,270,1000,500,55000,55000,131000,
2425,1705,74,0,2500,270,1000,500,55000,55000,130000,
2425,1703,74,0,2500,270,1000,500,55000,55000,130000,
2425,1703,74,0,2500,270,1000,500,55000,55000,130000,
2426,1704,74,0,2500,270,1000,500,55000,55000,130000,
2426,1705,74,0,2500,270,1000,500,55000,55000,130000,
2426,1705,74,0,2500,270,1000,500,55000,55000,128000,
2426,1705,74,0,2500,270,1000,500,55000,55000,128000,
2426,1704,74,0,2500,270,1000,500,55000,55000,129000,
2426,1706,74,0,2500,270,1000,500,55000,55000,129000,
2426,1706,74,0,2500,270,1000,500,55000,55000,129000,
2427,1707,74,0,2500,270,1000,500,55000,55000,129000,
2426,1706,74,0,2500,270,1000,500,55000,55000,129000,
2426,1705,74,0,2500,270,1000,500,55000,55000,129000,
2427,1704,74,0,2500,270,1000,500,55000,55000,129000,
2428,1704,74,0,2500,270,1000,500,55000,55000,129000,
2429,1704,74,0,2500,270,1000,500,55000,55000,126000,
2429,1704,74,0,2500,270,1000,500,55000,55000,126000,
2428,1705,74,0,2500,270,1000,500,55000,55000,126000,
2429,1705,74,0,2500,270,1000,500,55000,55000,127000,
2429,1705,74,0,2500,270,1000,500,55000,55000,127000,
2428,1705,74,0,2500,270,1000,500,55000,55000,126000,
2428,1704,74,0,2500,270,1000,500,55000,55000,126000,
2428,1706,74,0,2500,270,1000,500,55000,55000,126000,
2428,1706,74,0,2500,270,1000,500,55000,55000,127000,
2429,1704,74,0,2500,270,1000,500,55000,55000,127000,
2429,1702,74,0,2500,270,1000,500,55000,55000,126000,
2430,1703,74,0,2500,270,1000,500,55000,55000,126000,
2429,1702,74,0,2500,270,1000,500,55000,55000,126000,
2430,1701,74,0,2500,270,1000,500,55000,55000,125000,
2430,1701,74,0,2500,270,1000,500,55000,55000,125000,
2430,1701,74,0,2500,270,1000,500,55000,55000,125000,
2430,1704,74,0,2500,270,1000,500,55000,55000,125000,
2430,1704,74,0,2500,270,1000,500,55000,55000,125000,
2431,1705,74,0,2500,270,1000,500,55000,55000,125000,
2432,1705,74,0,2500,270,1000,500,55000,55000,125000,
2432,1705,74,0,2500,270,1000,500,55000,55000,123000,
2432,1702,74,0,2500,270,1000,500,55000,55000,123000,
2431,1702,74,0,2500,270,1000,500,55000,55000,123000,
2432,1703,74,0,2500,270,1000,500,55000,55000,124000,
2433,1704,74,0,2500,270,1000,500,55000,55000,124000,
2433,1704,74,0,2500,270,1000,500,55000,55000,122000,
2432,1704,74,0,2500,270,1000,500,55000,55000,122000,
2432,1703,74,0,2500,270,1000,500,55000,55000,122000,
2432,1704,74,0,2500,270,1000,500,55000,55000,123000,
2432,1703,74,0,2500,270,1000,500,55000,55000,123000,
2432,1702,74,0,2500,270,1000,500,55000,55000,123000,
2432,1702,74,0,2500,270,1000,500,55000,55000,123000,
2432,1702,74,0,2500,270,1000,500,55000,55000,123000,
2433,1703,74,0,2500,270,1000,500,55000,55000,122000,
2434,1701,74,0,2500,270,1000,500,55000,55000,122000,
2434,1702,74,0,2500,270,1000,500,55000,55000,122000,
2434,1702,74,0,2500,270,1000,500,55000,55000,121000,
2434,1702,74,0,2500,270,1000,500,55000,55000,121000,
2434,1703,74,0,2500,270,1000,500,55000,55000,121000,
2435,1704,74,0,2500,270,1000,500,55000,55000,121000,
2435,1703,74,0,2500,270,1000,500,55000,55000,121000,
2435,1702,74,0,2500,270,1000,500,55000,55000,120000,
2434,1702,74,0,2500,270,1000,500,55000,55000,120000,
2435,1701,74,0,2500,270,1000,500,55000,55000,120000,
2435,1701,74,0,2500,270,1000,500,55000,55000,120000,
2435,1702,74,0,2500,270,1000,500,55000,55000,120000,
2436,1703,74,0,2500,270,1000,500,55000,55000,120000,
2436,1703,74,0,2500,270,1000,500,55000,55000,120000,
2436,1702,74,0,2500,270,1000,500,55000,55000,120000,
2435,1721,74,0,2500,270,1000,500,55000,55000,119000,
2435,1720,74,0,2500,270,1000,500,55000,55000,119000,
2436,1722,74,0,2500,270,1000,500,55000,55000,119000,
2437,1703,74,0,2500,270,1000,500,55000,55000,119000,
2437,1702,74,0,2500,270,1000,500,55000,55000,119000,
2436,1702,74,0,2500,270,1000,500,55000,55000,118000,
2437,1701,74,0,2500,270,1000,500,55000,55000,118000,
2437,1701,74,0,2500,270,1000,500,55000,55000,118000,
2437,1702,74,0,2500,270,1000,500,55000,55000,118000,
2438,1702,74,0,2500,270,1000,500,55000,55000,118000,
2438,1704,74,0,2500,270,1000,500,55000,55000,117000,
2438,1704,74,0,2500,270,1000,500,55000,55000,117000,
2438,1705,74,0,2500,270,1000,500,55000,55000,117000,
2439,1702,74,0,2500,270,1000,500,55000,55000,117000,
2439,1701,74,0,2500,270,1000,500,55000,55000,117000,
2439,1700,74,0,2500,270,1000,500,55000,55000,116000,
2439,1701,74,0,2500,270,1000,500,55000,55000,116000,
2440,1701,74,0,2500,270,1000,500,55000,55000,116000,
2440,1701,74,0,2500,270,1000,500,55000,55000,116000,
2438,1703,74,0,2500,270,1000,500,55000,55000,116000,
2439,1701,74,0,2500,270,1000,500,55000,55000,116000,
2440,1701,74,0,2500,270,1000,500,55000,55000,116000,
2439,1701,74,0,2500,270,1000,500,55000,55000,116000,
2440,1701,74,0,2500,270,1000,500,55000,55000,116000,
2440,1700,74,0,2500,270,1000,500,55000,55000,116000,
2441,1702,74,0,2500,270,1000,500,55000,55000,114000,
2440,1703,74,0,2500,270,1000,500,55000,55000,114000,
2440,1703,74,0,2500,270,1000,500,55000,55000,114000,
2440,1701,74,0,2500,270,1000,500,55000,55000,115000,
2440,1701,74,0,2500,270,1000,500,55000,55000,115000,
2440,1700,74,0,2500,270,1000,500,55000,55000,115000,
2441,1700,74,0,2500,270,1000,500,55000,55000,115000,
2441,1701,74,0,2500,270,1000,500,55000,55000,115000,
2441,1701,74,0,2500,270,1000,500,55000,55000,114000,
2441,1701,74,0,2500,270,1000,500,55000,55000,114000,
2441,1703,74,0,2500,270,1000,500,55000,55000,114000,
2441,1702,74,0,2500,270,1000,500,55000,55000,114000,
2441,1701,74,0,2500,270,1000,500,55000,55000,114000,
2442,1699,74,0,2500,270,1000,500,55000,55000,114000,
2442,1700,74,0,2500,270,1000,500,55000,55000,114000,
2442,1701,74,0,2500,270,1000,500,55000,55000,113000,
2440,1701,74,0,2500,270,1000,500,55000,55000,113000,
2440,1702,74,0,2500,270,1000,500,55000,55000,113000,
2442,1701,74,0,2500,270,1000,500,55000,55000,114000,
2443,1699,74,0,2500,270,1000,500,55000,55000,114000,
2443,1699,74,0,2500,270,1000,500,55000,55000,112000,
2443,1700,74,0,2500,270,1000,500,55000,55000,112000,
